,User.ID,Book.Title,Book.Rating
4213,1660,Monster (rpkg),6
4214,1660,Five Children and It,3
4215,1660,La fuente del unicornio,6
4216,1660,A Gift of Hope: How We Survive Our Tragedies,5
4217,1660,Crossing to Safety: A Novel (Great Reads),7
4218,1660,Suzanne's Diary for Nicholas,6
4219,1664,Ladder of Years,6
4220,1667,Playing It by Heart: Taking Care of Yourself No Matter What,7
4221,1667,The Heart Reader,8
4222,1667,Daughters of Memory,5
4223,1667,Right from Wrong,7
4224,1673,The Bondwoman's Narrative,8
4225,1674,"Magic's Price (The Last Herald-Mage Series, Book 3)",6
4226,1674,"Magic's Pawn (The Last Herald-Mage Series, Book 1)",7
4227,1674,"Magic's Promise (The Last Herald-Mage Series, Book 2)",10
4228,1674,Kirith Kirin,9
4229,1674,Dispatches from the Tenth Circle: The Best of the Onion,7
4230,1674,Cars and Trucks and Things That Go,10
4231,1674,Fifth Business (Penguin Twentieth-Century Classics),5
4232,1674,Long Wait,1
4233,1674,The Alienist,10
4234,1674,A Separate Peace (Scribner Classics),9
4235,1674,High Fidelity,7
4236,1674,The Fifties,7
4237,1674,How to Be a Canadian: Even If You Already are One,10
4238,1674,"The Lion, the Fox and the Eagle",10
4239,1674,"War and Peace: The Maude Translation, Backgrounds and Sources, Criticism (Norton Critical Editions)",10
4240,1674,American Gods: A Novel,10
4241,1674,Nobody's Perfect: Selected Writings from the New Yorker,10
4242,1674,The Tipping Point: How Little Things Can Make a Big Difference,1
4243,1674,A Confederacy of Dunces (Evergreen Book),5
4244,1674,American Son,8
4245,1674,"Let's Roll: Ordinary People, Extraordinary Courage",10
4246,1674,Metamorphosis,10
4247,1674,The White Road,8
4248,1674,Fiddleback: A Novel,6
4249,1674,Heart Conditions,8
4250,1683,Mrs Dalloway,10
4251,1684,The Falls (Inspector Rebus S.),8
4252,1688,Burn Marks (V.I. Warshawski Novels (Paperback)),7
4253,1688,Resurrection Men (Inspector Rebus S.),8
4254,1688,A Question of Blood,5
4255,1688,The Cater Street Hangman,5
4256,1688,Gaudy Night,6
4257,1696,Endangered Species (Anna Pigeon Mysteries (Paperback)),9
4258,1696,The Virgin in the Ice (Cadfael Chronicles: 6),6
4259,1696,The Leper of St. Giles,8
4260,1706,It Helps When You Take the Brake Off,8
4261,1706,The Legend of Nightfall (Daw Book Collectors),8
4262,1706,Belarus,9
4263,1706,Prodigal Summer,5
4264,1706,Flesh and Blood,4
4265,1706,Germs : Biological Weapons and America's Secret War,7
4266,1706,Man's Search for Ultimate Meaning,10
4267,1718,A Short History of a Small Place: A Novel,8
4268,1719,White Oleander : A Novel (Oprah's Book Club),8
4269,1719,Friday,8
4270,1719,"The Coffeehouse Investor: How to Build Wealth, Ignore Wall Street and Get on With Your Life",7
4271,1719,Chic Simple: Scarves (Chic Simple Components),3
4272,1721,The Last Don,7
4273,1723,The Sicilian,5
4274,1725,"The Bachman Books: Rage, the Long Walk, Roadwork, the Running Man",9
4275,1725,Cigar Box,5
4276,1725,Ghost Boy,9
4277,1725,The Fantastic Adventures of Robin Hood,8
4278,1725,A Widow for One Year : A Novel,10
4279,1725,Year of the Griffin,10
4280,1730,Coma: A Novel,7
4281,1733,Running with Scissors,6
4282,1733,Confessions of an Ugly Stepsister : A Novel,8
4283,1733,The Ice House,7
4284,1733,The Sculptress (Sculptress),9
4285,1733,The Bookman's Wake (Cliff Janeway Novels (Paperback)),9
4286,1733,Spy Catcher: The Candid Autobiography of a Senior Intelligence Officer,8
4287,1733,Still Life with  Woodpecker,6
4288,1733,Crystal Cave,5
4289,1733,Empire,5
4290,1733,House of Leaves,10
4291,1733,Playing for the Ashes,3
4292,1733,The Broken Sword: The Return of King Arthur,8
4293,1733,The Simple Truth,5
4294,1733,"Outcast of Redwall (Redwall, Book 8)",8
4295,1733,Good to Great: Why Some Companies Make the Leap... and Others Don't,9
4296,1733,Zen and the Art of Motorcycle Maintenance: An Inquiry into Values,5
4297,1733,The Green,9
4298,1733,The Syndrome,4
4299,1733,Perdido Street Station,9
4300,1733,Angelas Ashes: A Memoir,8
4301,1733,The Wasp Factory: A Novel,8
4302,1733,A Gesture Life,10
4303,1733,The Lion's Game,10
4304,1733,The Master of Rain,6
4305,1733,I Don't Want to Go to Jail : A Novel,7
4306,1733,Pronto,7
4307,1733,The Uncanny,7
4308,1733,You Are Not a Stranger Here,8
4309,1733,Die Insel des vorigen Tages.,6
4310,1733,Vincent Price: A Daughter's Biography,6
4311,1733,The High King,8
4312,1733,Stardust,10
4313,1733,Tsugumi.,5
4314,1733,The Testament,8
4315,1733,Just Like Your Daddy,5
4316,1733,Scooter and the Galactic Starship,10
4317,1733,The Great Pretender,8
4318,1733,My Sister from the Black Lagoon : A Novel of My Life,7
4319,1733,The Darwin Awards II: Unnatural Selection,5
4320,1733,A Paler Shade of White: The History of White People in America - Volume II,6
4321,1733,The Accidental Tourist,10
4322,1733,The Sixteenth Round: From Number 1 Contender To #45472,7
4323,1733,Praetorian,9
4324,1733,True History of the Kelly Gang,7
4325,1733,Ring of Fire,4
4326,1733,"Beneath A Texas Sky (Count On A Cop) (Harlequin Superromance, No. 1034)",6
4327,1733,Banners of Silk,7
4328,1733,"Galahad In Blue Jeans (Way Out West) (Silhouette Intimate Moments, 971)",9
4329,1733,Little Women,8
4330,1733,"Funny, Jonas: You Don't Look Dead",7
4331,1733,Dying for Chocolate (Culinary Mysteries (Paperback)),9
4332,1733,Beyond the Golden Hills and Other Stories,8
4333,1733,Between Husbands &amp; Friends,2
4334,1733,Dave Barry Slept Here,7
4335,1733,The Rum Diary : A Novel,5
4336,1733,Welcome to the Funny Farm: The All-True Misadventures of a Woman on the Edge,7
4337,1733,The Dilbert Future: Thriving on Business Stupidity in the 21st Century,8
4338,1733,The Picture of Dorian Gray,1
4339,1733,El Libro de Las Ilusiones,9
4340,1733,Pnin,5
4341,1733,El Ultimo Encuentro,10
4342,1733,La Ceremonia del Masaje,5
4343,1733,Q,10
4344,1733,Don Quijote de La Mancha,10
4345,1733,Estupidos Hombres Blancos,8
4346,1733,Let Me Go,8
4347,1733,Eva Luna - Bolsillo,9
4348,1733,La Sombra del Viento,8
4349,1733,"Palestina, Ocupacio I Resistencia: Manual Practic Sobre La Questio Palestina I El Conflicte Arabo-Israelia",7
4350,1733,Viva el mal! Viva el capital!,5
4351,1733,Los Renglones Torcidos De Dios,7
4352,1733,Cultivo de Plantas Medicinales Aromaticas y Condimenticias,8
4353,1733,Feng Shui: A Complete Guide (Complete Guides),7
4354,1733,Les Soldats de Salamine,8
4355,1733,J.D. Salinger's Franny and Zooey,9
4356,1733,Nueve Cuentos,10
4357,1733,Emmanuelle,9
4358,1733,Cuentos Para Pensar / Stories To Think About,7
4359,1733,Mujercismas,5
4360,1733,Una Historia De Amor Como Otra Cualquiera,10
4361,1733,Delta Style: Eve Wasn't a Size 6 and Neither Am I,8
4362,1733,"The Austere Academy (A Series of Unfortunate Events, Book 5)",10
4363,1733,Brideshead Regained,9
4364,1733,Extreme Measures,10
4365,1733,The Blind Mirror,9
4366,1733,The Door into Summer,5
4367,1733,"Lesser Evil (Star Trek Deep Space Nine: Mission Gamma, Book 4)",8
4368,1733,"Cathedral (Star Trek Deep Space Nine: Mission Gamma, Book 3)",1
4369,1733,"This Gray Spirit (Star Trek Deep Space Nine: Mission Gamma, Book 2)",7
4370,1733,"Twilight (Star Trek Deep Space Nine: Mission Gamma, Book 1)",8
4371,1733,Ender's Shadow,7
4372,1745,The Evil That Men Do (Buffy the Vampire Slayer),9
4373,1759,The Wisdom of War (Buffy the Vampire Slayer),6
4374,1759,Sins of the Father (Buffy the Vampire Slayer),8
4375,1761,Resurrecting Ravana  (Buffy the Vampire Slayer),7
4376,1762,The Return (Star Trek),8
4377,1765,Preserver (Star Trek),10
4378,1768,Dark Victory (Star Trek),6
4379,1773,Spectre (Star Trek),10
4380,1775,Gatsby le Magnifique,10
4381,1782,LIFE AFTER GOD : LIFE AFTER GOD,9
4382,1785,The Phantom of the Opera (Bullseye Chillers),8
4383,1790,Flight,9
4384,1790,The Haunted Omnibus,7
4385,1790,"Stacey and the Bad Girls (Baby-Sitters Club, 87)",4
4386,1790,"Mary Anne Breaks the Rules (Baby-Sitters Club, 79)",8
4387,1790,Due Diligence,5
4388,1790,Skin Tight,6
4389,1791,Beneath the Skin,8
4390,1791,Lucky You,8
4391,1791,The Reef,8
4392,1792,Deadly Practice,8
4393,1792,Man From St Petersburg,7
4394,1797,Lightning Song,7
4395,1797,Name Dropping : What If Two Very Different Women Had The Same Exact Name?,8
4396,1797,Chameleon,10
4397,1797,The Trials of Tiffany Trott,9
4398,1797,LUCKY,9
4399,1799,Royal Invitation,5
4400,1799,The Basic Steps to Successful Homeschooling,8
4401,1802,Pagan Babies,9
4402,1803,Prime Cut,5
4403,1805,48,7
4404,1805,The Homeschooling Book of Answers : The 88 Most Important Questions Answered by Homeschooling's Most Respected Voices,9
4405,1805,What Makes a Man Feel Loved,7
4406,1805,"Angry Men, Passive Men: Understanding the Roots of Men's Anger and How to Move Beyond It",9
4407,1805,The Scold's Bridle,7
4408,1805,Her Father's House,6
4409,1805,The Day,7
4410,1805,The Sins of Eden,8
4411,1807,The Indoor Boy,8
4412,1807,Sanft entschlafen. Commissario Brunettis sechster Fall.,7
4413,1812,Das Dilbert-Prinzip.,6
4414,1812,Platero y Yo,3
4415,1812,Mas Cuentos de Los Viudos Negras,8
4416,1812,Cuentos de hadas retorcidos,9
4417,1812,Bueno Para Comer,8
4418,1813,Preguntale a Platon,7
4419,1827,El Hombre Anumerico,6
4420,1829,Donde El Corazon De Lleve,4
4421,1830,Vida Sin Condiciones,7
4422,1830,Canibales y Reyes,6
4423,1830,Obras Completas De Agatha Christie (Grandes Maestros Del Crimen Y Misterio),6
4424,1835,The Girls' Guide to Hunting and Fishing,6
4425,1838,The Pleasure of My Company: A Novel,7
4426,1838,A New Song (The Mitford Years),6
4427,1838,Jack: Straight from the Gut,9
4428,1841,Random Acts of Kindness,9
4429,1844,House of Sand and Fog,8
4430,1846,Winterdance: The Fine Madness of Running the Iditarod,5
4431,1848,Traumberufe rund ums Pferd.,8
4432,1848,Saving Faith,10
4433,1848,Blade,5
4434,1848,The Cheerleader (Point Thriller),10
4435,1848,Live from New York: An Uncensored History of Saturday Night Live,10
4436,1848,El Psicoanalista,10
4437,1848,Hunting Season (Anna Pigeon Novels (Paperback)),10
4438,1848,The PMS Outlaws : An Elizabeth MacPherson Novel,9
4439,1848,Full Speed (Janet Evanovich's Full Series),8
4440,1848,Death on Deadline,8
4441,1848,The Monkey's Raincoat,9
4442,1848,Five Bells and Bladebone,9
4443,1848,Wildest Dreams,10
4444,1848,The Tulip,10
4445,1848,The making of Minty Malone,5
4446,1848,Second Thyme Around,6
4447,1848,The Mulberry Tree,10
4448,1848,Thursday'S At Eight,10
4449,1848,The Blue Sword,10
4450,1848,Love Story,10
4451,1848,City of the Dead (Resident Evil #3),10
4452,1848,CALIBAN COVE: RESIDENT EVIL #2,10
4453,1848,Underworld  (Resident Evil #4),5
4454,1848,The UMBRELLA CONSPIRACY: RESIDENT EVIL #1,10
4455,1848,The Not-So-Jolly Roger (Time Warp Trio),10
4456,1848,Knights of the Kitchen Table (Time Warp Trio),10
4457,1848,Summer Reading Is Killing Me (Time Warp Trio (Library)),8
4458,1848,The Curious Eat Themselves,8
4459,1848,Acts of War (Tom Clancy's Op Center (Paperback)),7
4460,1848,The Creative Writing Coursebook: Forty Authors Share Advice and Exercises for Fiction &amp; Poetry,10
4461,1848,New Windmills: To Kill a Mockingbird (New Windmills),7
4462,1850,Fever Pitch,10
4463,1850,Whitsun Weddings,9
4464,1850,High Fidelity,8
4465,1850,Love You Forever,7
4466,1850,White Teeth: A Novel,7
4467,1850,Quivers: A Life,5
4468,1850,East of the Mountains (Vintage Contemporaries (Paperback)),5
4469,1850,"Legends: Short Novels by the Masters of Modern Fantasy, Vol. 1",8
4470,1859,Wicked : The Life and Times of the Wicked Witch of the West,6
4471,1863,The Vision of Emma Blau,9
4472,1863,Firestarter (Signet Book),8
4473,1869,A RIVER RUNS THROUGH IT AND OTHER STORIES : AND OTHER STORIES,8
4474,1869,The Outsiders,7
4475,1878,Death Be Not Proud a Memoir,8
4476,1881,The Catcher in the Rye,10
4477,1881,Sophie's World: A Novel About the History of Philosophy,7
4478,1888,Silence of the Lambs,9
4479,1891,Cry the Beloved Country,4
4480,1891,The Hot Zone,8
4481,1892,Snakes: Their Care and Keeping,5
4482,1898,Born Free: A Lioness of Two Worlds,7
4483,1898,The Revenants,9
4484,1898,Akhenaten : Dweller in TruthA Novel,8
4485,1898,Shanghai Baby : A Novel,9
4486,1900,Midnight's Children,8
4487,1901,Some Days There's Pie: A Novel,8
4488,1901,Dragonne's Eg,7
4489,1903,"Long Hot Summoning (The Keeper's Chronicles, Number 3)",4
4490,1903,"The Second Summoning (The Keeper's Chronicles, No 2)",6
4491,1903,Sleep Toward Heaven: A Novel,7
4492,1903,Lost Woods: The Discovered Writing of Rachel Carson,9
4493,1903,Small Wonder: Essays,10
4494,1903,The Salmon of Doubt,3
4495,1903,Round Ireland With a Fridge,8
4496,1903,Parzival and the Stone from Heaven: A Grail Romance Retold for Our Time,9
4497,1903,The Remarkable Journey of Prince Jen,10
4498,1903,The Fresco,10
4499,1903,The Family Tree,10
4500,1903,The Cheetah Chase,10
4501,1903,"Memnoch the Devil (Vampire Chronicles, No 5)",10
4502,1903,Through Alien Eyes,10
4503,1903,The Color of Distance,10
4504,1903,Six Moon Dance,10
4505,1903,Lythande,10
4506,1903,The Samurai's Wife (A Sano Ichiro Mystery),10
4507,1903,Black Lotus (A Sano Ichiro Mystery),10
4508,1903,Snow Crash (Bantam Spectra Book),10
4509,1903,The Book of Air (Dragon Quartet),9
4510,1903,"The Book of Fire (Kellogg, M. Bradley. Dragon Quartet, V. 3.)",10
4511,1903,The Book of Water (Daw Book Collectors),2
4512,1903,The Book of Earth (Dragon Quartet),10
4513,1903,The Fellowship of the Ring (Lord of the Rings (Paperback)),10
4514,1903,"Mendoza in Hollywood (A Novel of the Company, Book 3)",9
4515,1903,"Sky Coyote (A Novel of the Company, Book 2)",6
4516,1903,Fire Bringer,10
4517,1903,Temporary Agency,10
4518,1903,Mister Posterior and the Genius Child,10
4519,1903,"In the Garden of Iden (A Novel of the Company, Book 1)",8
4520,1903,Secret,8
4521,1903,First to Fight: An Inside View of the U.S. Marine Corps (Bluejacket Books),10
4522,1903,Selected Poems,10
4523,1903,Marriages and Families: Making Choices in a Diverse Society,10
4524,1903,Dream Island (Medieval Trilogy),1
4525,1903,The BIBLE CODE,3
4526,1903,Bachelor Brothers' Bed &amp; Breakfast,10
4527,1903,Strange but True,8
4528,1903,That's Amore,6
4529,1903,The Last Chance Cafe : A Novel,10
4530,1903,The Summer of My Greek Taverna : A Memoir,10
4531,1903,Time and Chance,10
4532,1903,The Rapture of Canaan,7
4533,1903,The Eleanor Roosevelt Girls,1
4534,1903,"Lucia, Lucia : A Novel",8
4535,1903,Simon Says,10
4536,1903,To the Heart of the Nile : Lady Florence Baker and the Exploration of Central Africa,9
4537,1903,Dancing in the Dark,10
4538,1903,Recipes For Easy Living,6
4539,1903,Mrs. Mike,10
4540,1903,The Secret Hour,10
4541,1903,"Those Christmas Angels (Harlequin Superromance, 1164)",1
4542,1903,What We Keep : A Novel (Ballantine Reader's Circle),10
4543,1905,Heaven and Earth (Three Sisters Island Trilogy),9
4544,1910,This is My Daughter: A Novel,5
4545,1915,Dance upon the Air (Three Sisters Island Trilogy),5
4546,1918,Murder Under Blue Skies,7
4547,1921,The Future Homemakers of America,7
4548,1923,Entering Normal (Ballantine Reader's Circle),8
4549,1923,Last Puzzle &amp; Testament (Puzzle Lady Mysteries (Paperback)),8
4550,1923,Sweet Nothings,8
4551,1924,A Snowball's Chance/ A Christmas Carol,8
4552,1928,Home To Eden,8
4553,1928,Maitland Maternity Christmas: (3 Novels in 1),8
4554,1928,Christmas Pie,5
4555,1928,"Book Lust: Recommended Reading for Every Mood, Moment, and Reason",10
4556,1928,Dirt Music : A Novel,9
4557,1928,Enduring Love,8
4558,1933,The Next Step in the Dance : A Novel,7
4559,1937,One Thousand White Women : The Journals of May Dodd: A Novel,5
4560,1945,"Rebekah: Women of Genesis (Women of Genesis, 2)",8
4561,1947,The Debt: What America Owes to Blacks,7
4562,1949,"Rule by Secrecy: The Hidden History That Connects the Trilateral Commission, the Freemasons, and the Great Pyramids",10
4563,1951,La Aventura del Tocador de Senoras,9
4564,1954,Madame Bovary (Fabula),8
4565,1956,Flatland: A Romance of Many Dimensions (Dover Thrift Editions),7
4566,1960,The Gift of the Magi and Other Short Stories (Dover Thrift Editions),4
4567,1961,The Sculptress,8
4568,1966,The Legend That Was Earth,8
4569,1971,The Vorpal Blade,8
4570,1973,Unbearable Lightness of Being,7
4571,1973,Letters from Medjugorje,7
4572,1973,Road to Wellville,7
4573,1978,The Family of Pascual Duarte,7
4574,1983,The Secrets of Bach Flower Remedies,7
4575,1984,"More Than a Pink Cadillac : Mary Kay, Inc.'s Nine Leadership Keys to Success",10
4576,1987,What Looks Like Crazy On An Ordinary Day,9
4577,1989,Angela's Ashes (MMP) : A Memoir,7
4578,1990,Mutant Message Down Under,5
4579,1990,Knights of the Whip: Stagecoach Days in Oregon,9
4580,1990,The Way of a Boy: A Memoir of Java,8
4581,1990,Birds of the Innocent Wood,10
4582,1990,Lady Chatterley's Lover (Penguin Popular Classics),8
4583,1990,Grijze Wolven: Een zoektocht naar Turks extreem-rechts,5
4584,1990,At Ruby's,9
4585,1990,Snow White and the Seven Samurai,7
4586,1993,Die externe Rechnungslegung der Kreditinstitute und Finanzdienstleistungsinstitute (Vahlens Handbรผcher der Wirtschafts- und Sozialwissenschaften),7
4587,1995,The Corrections: A Novel,7
4588,1996,Sick Puppy,10
4589,1996,"CSI, Miami: Heat Wave",5
4590,1996,Tempting the Heiress,8
4591,2009,Mimosa Grove (Mira),7
4592,2009,The Marriage Test,7
4593,2009,The Dragon Lord's Daughters,7
4594,2009,Getting What You Want,8
4595,2009,Perfect Switch,9
4596,2009,What Memories Remain,9
4597,2010,Again The Magic,7
4598,2010,The Thin Pink Line (Red Dress Ink),8
4599,2010,With Open Arms (Silhouette Single Title),6
4600,2010,Blood Lure,7
4601,2010,The Cube,5
4602,2010,Nerd in Shining Armor,10
4603,2010,Any Small Goodness: A Novel of the Barrio,8
4604,2010,Ravage,4
4605,2010,The Toy Factory (Sammy and Brian Mystery),5
4606,2010,Homecoming: The Southern Family in Short Fiction,8
4607,2010,Shopgirl : A Novella,9
4608,2010,Medicine River,8
4609,2012,Im Cafร?ยฉ und auf der Strasse. Geschichten.,5
4610,2012,Die Fehler des Kopisten: Botho Strauss,2
4611,2012,Das Schimmern der Flรผgel: Jugendmythen,9
4612,2012,"Fursorgliche Belagerung (Fiction, Poetry and Drama)",8
4613,2012,"Erinnerungen an Kreisau, 1930-1945",10
4614,2012,August der Starke: Bilder einer Zeit,8
4615,2012,Nachtbuch fรผr Astrid (Odeon),6
4616,2012,Unstete Leute: Roman,10
4617,2012,A Marriage Made in Heaven : Or Too Tired for an Affair,5
4618,2012,Die USA im Rรผckspiegel: Aufzeichnungen eines Schweizer Amerika-Reisenden,2
4619,2012,Der Matarese- Bund. Roman.,8
4620,2013,Die Akte Odessa. / Das vierte Protokoll.,8
4621,2018,Stupid White Men. Eine Abrechnung mit dem Amerika unter George W. Bush,8
4622,2019,Comprehensive School Health Education: Totally Awesome Strategies for Teaching Health,9
4623,2019,An Anthropologist on Mars: Seven Paradoxical Tales,5
4624,2024,"Inconspicuous Consumption:  An Obsessive Look at the Stuff We Take for Granted, from the Everyday to the Obscure",5
4625,2024,The Tao of Physics,5
4626,2024,All in the family: A cultural history of family life,8
4627,2024,Nobrow: The Culture of Marketing-The Marketing of Culture,9
4628,2024,The Pursuit of Pleasure (Pursuit of Pleasure),8
4629,2024,We want some too: Underground desire and the reinvention of mass culture,7
4630,2024,Denial of Death,9
4631,2024,Woody Allen on Woody Allen: In Conversation With Stig Bjorkman,5
4632,2024,The Melancholy Death of Oyster Boy : and Other Stories,9
4633,2024,"The World's Shortest Stories: Murder, Love, Horror, Suspense, All This and Much More in the Most Amazing Short Stories Ever Written, Each One Just 55 Words Long",8
4634,2024,Scent of Dried Roses,9
4635,2024,Double Indemnity (Vintage Crime/Black Lizard),9
4636,2024,The Maltese Falcon (Vintage Crime/Black Lizard),5
4637,2024,An Underachiever's Diary,5
4638,2024,Blindness (Harvest Book),8
4639,2024,The Complete Fairy Tales of the Brothers Grimm,5
4640,2024,Generation X: Tales for an Accelerated Culture,9
4641,2024,The Beach,5
4642,2024,The Fuck Up,9
4643,2024,Thumbsucker,9
4644,2024,Fever Pitch,8
4645,2024,High Fidelity,9
4646,2024,Sea Glass: A Novel,8
4647,2024,Range of Motion,8
4648,2024,"After Anne (Henke, Roxanne, Coming Home to Brewster, 1.)",5
4649,2024,The Last to Know,8
4650,2030,The Worst-Case Scenario Survival Handbook,8
4651,2030,Who Was the Man in the Iron Mask?: And Other Historical Enigmas (Penguin Classic History S.),9
4652,2030,Felinestein : Pampering the Genius in Your Cat,10
4653,2030,Net Slaves: True Tales of Working the Web,10
4654,2030,NEVERMORE,10
4655,2030,The Keys of Egypt: The Race to Crack the Hieroglyph Code,10
4656,2030,The Erotomaniac: The Secret Life of Henry Spencer Ashbee,10
4657,2030,A Cabinet of Medical Curiosities,10
4658,2030,"Free Software, Free Society: Selected Essays of Richard M. Stallman",10
4659,2030,Essential XUL Programming,10
4660,2030,"A Secret History : The Book Of Ash, #1 (Book of Ash)",10
4661,2030,The Laughing Corpse (Anita Blake Vampire Hunter (Paperback)),10
4662,2030,Exim: The Mail Transfer Agent,10
4663,2030,Introduction to Functional Programming (2nd Edition),8
4664,2030,"The Reptile Room (A Series of Unfortunate Events, Book 2)",10
4665,2030,The Things They Carried,10
4666,2030,Fantastic Archaeology: The Wild Side of North American Prehistory,10
4667,2030,Dr. Bowdler's Legacy: A History of Expurgated Books in England and America,10
4668,2030,The Best American Science and Nature Writing 2002 (The Best American (TM)),10
4669,2030,A Monstrous Regiment of Women,10
4670,2030,The Future of Ideas: The Fate of the Commons in a Connected World,10
4671,2030,Cicero: The Life and Times of Rome's Greatest Politician,10
4672,2030,Star Trek Memories,10
4673,2030,Mike Nelson's Death Rat! : A Novel,10
4674,2030,Night Watch : A Long-Lost Adventure in Which Sherlock Holmes Meets Father Brown,10
4675,2030,Sherlock Holmes and the Rune Stone Mystery: From the American Chronicles of John H. Watson M.D. (Sherlock Holmes),10
4676,2030,Coraline,10
4677,2030,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),10
4678,2030,Nigger - The Strange Career of a Troublesome Word,10
4679,2030,"My 1,000 Americans: A Year-Long Journey through the Personals",10
4680,2030,Best of Temp Slave,10
4681,2030,Bodies in Motion and at Rest: On Metaphor and Mortality,10
4682,2030,None but a blockhead: On being a writer,10
4683,2030,"The Napoleon of Crime : The Life and Times of Adam Worth, Master Thief",10
4684,2030,A Mind of Its Own: A Cultural History of the Penis,10
4685,2030,Great Moments in Sex,10
4686,2030,Terminator 3: Rise of the Machines,10
4687,2030,Don Juan McQueen,10
4688,2030,La Sombra Del Viento/The Shadow Of The Wind,10
4689,2030,Croce e delizia (I Libri di Luciano De Crescenzo),10
4690,2030,Western Civilizations,10
4691,2030,Information Systems: A Management Perspective,10
4692,2030,Pour en finir avec le travail,10
4693,2030,Eloge de la fessร?ยฉe,10
4694,2030,Der Mร?ยถrder mit der Strumpfhose. Kommissar Schneider wird zum Elch.,10
4695,2030,Long After Midnight,10
4696,2030,Stranger in a Strange Land (Remembering Tomorrow),10
4697,2033,Listeners,10
4698,2033,Salammbo (World Classics),5
4699,2033,The Diaries of Adam and Eve,8
4700,2033,The Diaries of Adam and Eve (Literary Classics),7
4701,2033,Fire on the Mountain,10
4702,2033,Alone in the Australian Outback,10
4703,2033,Box Socials,10
4704,2033,Golf Hall of Shame-12 Copy Prepak,10
4705,2033,User Unfriendly,7
4706,2033,Rl's Dream: A Novel,6
4707,2033,Murder at the Mendel (Joanne Kilbourn Mysteries (Paperback)),10
4708,2033,The Map That Changed the World : William Smith and the Birth of Modern Geology,8
4709,2033,Metamorphoses and Other Stories,9
4710,2033,The Arabian Nights: More Marvels and Wonders of the Thousand and One Nights,7
4711,2033,Arabian Nights: The Marvels and Wonders of the Thousand and One Nights,8
4712,2033,"A Game of Thrones (A Song of Ice and Fire, Book 1)",10
4713,2033,"A Clash of Kings (A Song of Fire and Ice, Book 2)",8
4714,2033,"A Storm of Swords (A Song of Ice and Fire, Book 3)",10
4715,2033,Skin,7
4716,2033,There's No Toilet Paper on the Road Less Traveled: The Best of Travel Humor and Misadventure (Travelers' Tales Guides),6
4717,2033,Message des hommes vrais au monde mutant,10
4718,2033,Privileged Information,8
4719,2033,Till We Meet Again,9
4720,2033,Sea Devil,10
4721,2033,Scents,10
4722,2033,Disclosure,5
4723,2033,Firefox Down,10
4724,2033,And Then There Were None : A Novel,10
4725,2033,The Idiot Girls' Action Adventure Club,10
4726,2033,Answer As a Man,6
4727,2033,ALL MY FRIENDS ARE GOING TO BE STRANGERS (Touchstone Book),9
4728,2033,POSTCARDS,9
4729,2033,The First Time,9
4730,2033,Plantation: A Lowcountry Tale,9
4731,2033,God Is No Laughing Matter: Observations and Objections on the Spiritual Path,7
4732,2033,Living on the Borders: What the Church Can Learn from Ethnic Immigrant Cultures,10
4733,2033,Pilgrim Souls : A Collection of Spiritual Autobiography,10
4734,2033,All You Really Need to Know about Prayer You Can Learn from the Poor,8
4735,2033,The Red Hat Society(TM) : Fun and Friendship After Fifty,10
4736,2033,Wild Man's Journey: Reflections on Male Spirituality,10
4737,2033,The Autobiography of My Mother,10
4738,2033,The Half-a-Moon Inn,10
4739,2033,Under the Banner of Heaven : A Story of Violent Faith,10
4740,2033,Criminals,10
4741,2033,My Sister's Bones,6
4742,2033,My Sisters Keeper: Learning to Cope With a Sibling's Mental Illness,10
4743,2033,Brick Lane : A Novel,8
4744,2033,"The Art of Mending : A Novel (Berg, Elizabeth)",9
4745,2033,Sister Noon,2
4746,2033,Grand Avenue,2
4747,2033,Three Weeks with My Brother,10
4748,2033,Good Grief : A Novel,10
4749,2033,Rapture,10
4750,2033,Daddy's Girl,6
4751,2033,Irish Girls About Town : An Anthology of Short Stories,10
4752,2033,The Book of Embraces,7
4753,2033,A Safe Place to Die,8
4754,2033,My Soul to Keep,10
4755,2033,Go Ask Alice (Avon/Flare Book),7
4756,2033,The Vital Illusion,7
4757,2033,More Scary Stories To Tell In The Dark,7
4758,2033,Smack,7
4759,2033,Conversations With God : An Uncommon Dialogue (Book 2),10
4760,2033,Conversations with God : An Uncommon Dialogue (Book 1),10
4761,2033,Waiting,8
4762,2033,The Death of Vishnu: A Novel,8
4763,2033,The End of the Pier,9
4764,2033,Death in Holy Orders (Adam Dalgliesh Mysteries (Hardcover)),7
4765,2033,The River Beyond the World,10
4766,2033,The Corrections,10
4767,2033,The Kitchen Boy,10
4768,2033,Finding Fish: A Memoir,10
4769,2033,Brighten the Corner Where You Are,10
4770,2033,Love in the Time of Cholera,10
4771,2033,When My Sister Was Cleopatra Moon,8
4772,2033,Talk Before Sleep,8
4773,2033,The Women on the Porch (Southern Classics Series),8
4774,2033,Affliction,8
4775,2033,Range of Motion,8
4776,2033,The Time Traveler's Wife (Today Show Book Club #15),10
4777,2033,Little Altars Everywhere,10
4778,2033,"Heir to the Empire (Star Wars: The Thrawn Trilogy, Vol. 1)",9
4779,2033,"The Golden Compass (His Dark Materials, Book 1)",10
4780,2033,Creed for the Third Millennium,7
4781,2033,Murder Of Muriel Lake,10
